"scian_code","period","institution_code","firm_size","N","sum_loans","sum_disposition","mean_disposition","sum_past_due","sum_total","wa_interest_rate_d","wa_interest_rate_iv_d","wa_term_d","wa_past_due_pct","mean_atm","mean_est_pos","mean_branches","mean_transactions_atm","mean_total_staff","wa_atm","wa_est_pos","wa_branches","wa_transactions_atm","wa_total_staff","i_sector","i_other_sector","num_atm","num_est_pos","num_branches","num_transactions_atm","total_staff","Banorte","BBVA México","Citibanamex","HSBC","Inbursa","Santander","Scotiabank","S11","S21","S23","S31-33","S43-46","S48-49","S51","S54","S62","S72","S52","S61","S71","S93","year","A2016","A2017","A2018","A2019","A2020","A2021","industry_year","X11_2016","X21_2016","X23_2016","X31-33_2016","X43-46_2016","X48-49_2016","X51_2016","X54_2016","X62_2016","X72_2016","X52_2016","X61_2016","X71_2016","X11_2017","X21_2017","X23_2017","X31-33_2017","X43-46_2017","X48-49_2017","X51_2017","X54_2017","X62_2017","X72_2017","X52_2017","X61_2017","X71_2017","X93_2017","X11_2018","X21_2018","X23_2018","X31-33_2018","X43-46_2018","X48-49_2018","X51_2018","X54_2018","X61_2018","X62_2018","X71_2018","X72_2018","X52_2018","X93_2018","X11_2019","X21_2019","X23_2019","X31-33_2019","X43-46_2019","X48-49_2019","X54_2019","X72_2019","X51_2019","X61_2019","X62_2019","X71_2019","X52_2019","X11_2020","X21_2020","X23_2020","X31-33_2020","X43-46_2020","X48-49_2020","X54_2020","X62_2020","X72_2020","X51_2020","X61_2020","X71_2020","X52_2020","X11_2021","X21_2021","X23_2021","X31-33_2021","X43-46_2021","X48-49_2021","X54_2021","X72_2021","X51_2021","X61_2021","X62_2021","X71_2021","X52_2021","deflactor_adhoc","deflactor_inpp","inflacion_adhoc","inflacion_inpp","INPC","inflation","N_sect"
"48-49",2021-05-01,"040021","L",1,5,6602519,6602519,0,22673179,8.50164895398256,8.50164895398256,8.50164884038955,0,NA,NA,NA,NA,NA,0,0,0,0,0,8.50164895398256,7.92819613399074,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,1,"48-49_2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,105.0221715,108.7587945,3.44119092313866,4.4341442135329,112.419,5.89382264840526,4489
"48-49",2021-05-01,"040036","L",1,2,2e+07,2e+07,0,20065257,9.79,9.79,9.79,0,NA,NA,NA,NA,NA,0,0,0,0,0,9.79,7.76987321434878,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,1,"48-49_2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,105.0221715,108.7587945,3.44119092313866,4.4341442135329,112.419,5.89382264840526,4489
"48-49",2021-05-01,"040044","L",2,11,181310101,90655050.5,0,203035082,5.28505532099395,5.28505532099395,5.11477335176158,0,NA,NA,NA,NA,NA,0,0,0,0,0,5.28505532099395,7.15624403705021,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,1,"48-49_2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,105.0221715,108.7587945,3.44119092313866,4.4341442135329,112.419,5.89382264840526,4489
"48-49",2021-05-01,"040072","L",21,121,743859438,35421878,570623,1190683057,6.50654162515311,6.50654162515311,6.5065416256774,0.0479240043473634,NA,NA,NA,NA,NA,0,0,0,0,0,6.50654162515311,5.78197781647824,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,1,"48-49_2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,105.0221715,108.7587945,3.44119092313866,4.4341442135329,112.419,5.89382264840526,4489
"48-49",2021-06-01,"040002","L",3,50,433686200,144562066.666667,0,929434395,4.70713256400595,4.70713256400595,0.821988075710041,0,NA,NA,NA,NA,NA,0,0,0,0,0,4.70713256400595,6.68268508384242,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,1,"48-49_2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,106.7533435,109.5336754,5.52410867014545,5.83493226838962,113.018,5.87860562285117,4489
"48-49",2021-06-01,"040012","L",35,1865,1173222365,33520639,183737582,5639790605,7.73726725953609,7.73726725953609,7.73726725794219,3.25787950065213,NA,NA,NA,NA,NA,0,0,0,0,0,7.73726725953609,6.35358292447096,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,1,"48-49_2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,106.7533435,109.5336754,5.52410867014545,5.83493226838962,113.018,5.87860562285117,4489
"48-49",2021-06-01,"040014","L",9,184,648036619,72004068.7777778,951986706,10131947104,5.41866008536471,5.41866008536471,4.10504599586524,9.39589099931408,NA,NA,NA,NA,NA,0,0,0,0,0,5.41866008536471,6.50370281724986,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,1,"48-49_2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,106.7533435,109.5336754,5.52410867014545,5.83493226838962,113.018,5.87860562285117,4489
"48-49",2021-06-01,"040021","L",1,3,1827586,1827586,0,23380693,8.72000100132087,8.72000100132087,8.72000113811334,0,NA,NA,NA,NA,NA,0,0,0,0,0,8.72000100132087,6.451346322433,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,1,"48-49_2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,106.7533435,109.5336754,5.52410867014545,5.83493226838962,113.018,5.87860562285117,4489
"48-49",2021-06-01,"040044","L",3,14,1151402717,383800905.666667,0,979631661,6.38483872653568,6.38483872653568,3.54008600624138,0,NA,NA,NA,NA,NA,0,0,0,0,0,6.38483872653568,6.4497066583576,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,1,"48-49_2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,106.7533435,109.5336754,5.52410867014545,5.83493226838962,113.018,5.87860562285117,4489
"48-49",2021-06-01,"040072","L",16,102,282288214,17643013.375,569058,3673506117,6.76241477527645,6.76241477527645,6.7624147673413,0.015490868447627,NA,NA,NA,NA,NA,0,0,0,0,0,6.76241477527645,5.95887517427805,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,1,"48-49_2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,106.7533435,109.5336754,5.52410867014545,5.83493226838962,113.018,5.87860562285117,4489
"48-49",2021-07-01,"040012","L",31,1858,729034553,23517243.6451613,183737582,6170275649,6.98220615434945,6.98220615434945,6.98220615751802,2.9777856363642,NA,NA,NA,NA,NA,0,0,0,0,0,6.98220615434945,6.00227523336427,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,1,"48-49_2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,106.9519208,110.0169633,5.67820945188021,5.2976900455465,113.682,5.80581512229628,4489
"48-49",2021-07-01,"040014","L",10,130,182214290,18221429,20663149,2747616157,7.63362423287438,7.63362423287438,6.07462606802134,0.752039142998823,NA,NA,NA,NA,NA,0,0,0,0,0,7.63362423287438,6.8564944859321,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,1,"48-49_2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,106.9519208,110.0169633,5.67820945188021,5.2976900455465,113.682,5.80581512229628,4489
"48-49",2021-07-01,"040072","L",16,94,362050365,22628147.8125,0,950875762,6.72530759865413,6.72530759865413,6.72530759912368,0,NA,NA,NA,NA,NA,0,0,0,0,0,6.72530759865413,5.6758135431254,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,1,"48-49_2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,106.9519208,110.0169633,5.67820945188021,5.2976900455465,113.682,5.80581512229628,4489
"48-49",2021-08-01,"040002","L",4,35,597881025,149470256.25,0,2192673646,6.12031267471651,6.12031267471651,6.11073863399495,0,NA,NA,NA,NA,NA,0,0,0,0,0,6.12031267471651,5.89655949570462,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,1,"48-49_2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,105.2535291,110.4019966,3.92375287070608,5.29115177383336,113.899,5.59207171794895,4489
"48-49",2021-08-01,"040012","L",29,1651,427761670,14750402.4137931,245317,3196409798,6.05878226391813,6.05878226391813,6.05878227471854,0.0076747668635447,NA,NA,NA,NA,NA,0,0,0,0,0,6.05878226391813,6.30088327954769,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,1,"48-49_2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,105.2535291,110.4019966,3.92375287070608,5.29115177383336,113.899,5.59207171794895,4489
"48-49",2021-08-01,"040014","L",8,74,217895180,27236897.5,0,685847910,7.19347710160454,7.19347710160454,5.11955314936292,0,NA,NA,NA,NA,NA,0,0,0,0,0,7.19347710160454,6.75497161794795,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,1,"48-49_2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,105.2535291,110.4019966,3.92375287070608,5.29115177383336,113.899,5.59207171794895,4489
"48-49",2021-08-01,"040036","L",2,4,6e+07,3e+07,40016667,60090731,13.42,13.42,13.42,66.593743051653,NA,NA,NA,NA,NA,0,0,0,0,0,13.42,5.94364300030281,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,1,"48-49_2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,105.2535291,110.4019966,3.92375287070608,5.29115177383336,113.899,5.59207171794895,4489
"48-49",2021-08-01,"040072","L",18,104,378265324,21014740.2222222,0,1051145349,7.18029358001634,7.18029358001634,7.18029358408755,0,NA,NA,NA,NA,NA,0,0,0,0,0,7.18029358001634,6.20760434352373,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,1,"48-49_2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,105.2535291,110.4019966,3.92375287070608,5.29115177383336,113.899,5.59207171794895,4489
"48-49",2021-09-01,"040002","L",3,21,301851329,100617109.666667,0,1118074221,6.56510110942728,6.56510110942728,0.823987738679129,0,NA,NA,NA,NA,NA,0,0,0,0,0,6.56510110942728,5.45215177403842,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,1,"48-49_2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,104.9124962,110.77104,3.68374326903103,6.01780334887063,114.601,6.00014799193443,4489
"48-49",2021-09-01,"040012","L",33,1799,829756534,25144137.3939394,183492265,6090375796,8.14603539655887,8.14603539655887,8.14603540078902,3.01282336502967,NA,NA,NA,NA,NA,0,0,0,0,0,8.14603539655887,6.58071674416271,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,1,"48-49_2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,104.9124962,110.77104,3.68374326903103,6.01780334887063,114.601,6.00014799193443,4489
"48-49",2021-09-01,"040014","L",5,64,142719782,28543956.4,0,2065154600,6.63650531115581,6.63650531115581,5.76426312086155,0,NA,NA,NA,NA,NA,0,0,0,0,0,6.63650531115581,6.71479438818891,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,1,"48-49_2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,104.9124962,110.77104,3.68374326903103,6.01780334887063,114.601,6.00014799193443,4489
"48-49",2021-09-01,"040044","L",1,6,22500000,22500000,0,108151113,7.68707555555556,7.68707555555556,6.378,0,NA,NA,NA,NA,NA,0,0,0,0,0,7.68707555555556,6.69560558791088,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,1,"48-49_2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,104.9124962,110.77104,3.68374326903103,6.01780334887063,114.601,6.00014799193443,4489
"48-49",2021-09-01,"040072","L",24,123,591686424,24653601,2e+07,5186053680,7.14291468823696,7.14291468823696,7.14291468854117,0.385649691153987,NA,NA,NA,NA,NA,0,0,0,0,0,7.14291468823696,6.38941744976342,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,1,"48-49_2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,104.9124962,110.77104,3.68374326903103,6.01780334887063,114.601,6.00014799193443,4489
"48-49",2021-10-01,"040012","L",31,1779,834080565,26905824.6774194,184383859,5982358740,7.49635282450203,7.49635282450203,7.4963528265402,3.082126415575,NA,NA,NA,NA,NA,0,0,0,0,0,7.49635282450203,6.3149780048385,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,1,"48-49_2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,106.0804297,111.929447,4.03928453725288,7.0638775854061,115.561,6.2395425377388,4489
"48-49",2021-10-01,"040014","L",13,178,292668861,22512989.3076923,0,4706216776,6.74574631586789,6.74574631586789,5.32884072692653,0,NA,NA,NA,NA,NA,0,0,0,0,0,6.74574631586789,6.98426491535769,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,1,"48-49_2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,106.0804297,111.929447,4.03928453725288,7.0638775854061,115.561,6.2395425377388,4489
"48-49",2021-10-01,"040072","L",19,103,502501434,26447443.8947368,0,801028827,7.30571062071835,7.30571062071835,7.30571062410142,0,NA,NA,NA,NA,NA,0,0,0,0,0,7.30571062071835,5.97127492025347,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,1,"48-49_2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,106.0804297,111.929447,4.03928453725288,7.0638775854061,115.561,6.2395425377388,4489
"48-49",2021-11-01,"040002","L",4,39,488976724,122244181,0,2598717126,6.40702767964473,6.40702767964473,6.16213789145513,0,NA,NA,NA,NA,NA,0,0,0,0,0,6.40702767964473,5.36680661585362,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,1,"48-49_2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,107.3008913,112.9965382,5.93453401472321,8.35248191302907,116.884,7.37488057617404,4489
"48-49",2021-11-01,"040012","L",28,1585,667765085,23848753.0357143,891594,3495201555,7.72966827498925,7.72966827498925,7.7296682784785,0.0255090868429188,NA,NA,NA,NA,NA,0,0,0,0,0,7.72966827498925,6.34683364288291,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,1,"48-49_2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,107.3008913,112.9965382,5.93453401472321,8.35248191302907,116.884,7.37488057617404,4489
"48-49",2021-11-01,"040014","L",7,78,322332490,46047498.5714286,0,1240846041,6.13594851648371,6.13594851648371,4.18664036628762,0,NA,NA,NA,NA,NA,0,0,0,0,0,6.13594851648371,7.15549030669307,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,1,"48-49_2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,107.3008913,112.9965382,5.93453401472321,8.35248191302907,116.884,7.37488057617404,4489
"48-49",2021-11-01,"040036","L",1,2,2e+07,2e+07,0,20083456,10.73,10.73,10.73,0,NA,NA,NA,NA,NA,0,0,0,0,0,10.73,6.68906205016775,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,1,"48-49_2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,107.3008913,112.9965382,5.93453401472321,8.35248191302907,116.884,7.37488057617404,4489
"48-49",2021-11-01,"040044","L",2,13,39913873,19956936.5,0,397731187,6.28465497171873,6.28465497171873,6.28465498700163,0,NA,NA,NA,NA,NA,0,0,0,0,0,6.28465497171873,7.23272806572369,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,1,"48-49_2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,107.3008913,112.9965382,5.93453401472321,8.35248191302907,116.884,7.37488057617404,4489
"48-49",2021-11-01,"040072","L",16,102,461422765,28838922.8125,0,872070760,7.69117662432628,7.69117662432628,7.69117662627677,0,NA,NA,NA,NA,NA,0,0,0,0,0,7.69117662432628,6.6762168570136,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,1,"48-49_2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,107.3008913,112.9965382,5.93453401472321,8.35248191302907,116.884,7.37488057617404,4489
"51",2016-06-01,"040002","L",1,1,2798320,2798320,0,985086735,3.12830033377169,3.12830033377169,3.12830019440236,0,NA,NA,NA,NA,NA,0,0,0,0,0,3.12830033377169,4.76055829732078,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"51_2016",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.78676742,85.335477,-3.98551305301083,5.60128654815099,89.32402789,2.53798789510662,1585
